"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417"
"111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,47,4,2,5,4,0,0,2,69,1,10,0,1,8,3,8,2,18,4,5,0,0,0,5,7,0,0,5,1,18,22,15,10,4,9,0,6,1,2,0,7,5,5,0,2,0,1,3,0,5,2,3,17,0,1,20,8,7,23,6,18,5,1,4,2,0,16,8,0,22,1,10,1,17,3,3,1,5,13,3,0,5,2,0,1,0,0,0,4,0,1,6,6,6,5,4,25,1,1,0,14,0,3,7,1,5,5,2,10,21,2,2,0,0,6,0,2,0,2,0,0,1,1,3,1,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,2,1,0,1,0,1,0,0,1,7,0,5,8,2,2,2,0,1,0,3,0,0,4,5,2,12,0,0,1,12,0,2,2,2,0,0,0,0,0,2,1,0,0,0,0,3,5,0,0,3,3,0,3,2,0,0,3,2,0,0,0,1,0,0,0,5,4,5,1,0,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,12,27,4,8,1,9,1,22,29,19,2,5,7,10,19,6,9,11,28,12,4,6,34,11,15,5,6,4,24,56,45,52,3,2,0,1,1,1,0,25,6,25,2,4,2,0,2,1,22,5,5,4,0,0,5,14,31,4,2,8,8,6,2,0,2,12,10,0,26,4,1,3,6,4,1,2,5,2,1,5,4,6,11,2,3,3,2,11,4,3,10,3,6,7,9,35,1,3,0,0,1,10,18,9,11,21,10,23,9,6,4,0,1,14,0,1,2,2,31,0,4,2,2,5,1,15,7,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,4,14,14,10,0,0,2,3,2,0,0,0,0,0,0,4,1,5,5,2,0,4,0,0,0,1,0,0,0,0,0,5,0,1,3,4,0,39,11,0,0,0,0,0,2,0,0,1,0,0,1,2,1,1,0,0,25,0,1,6,0,0,4,0,1,0,1,0,0,0,0,2,0,3,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,23,4,3,7,0,3,0,5,9,42,0,1,2,9,14,4,2,17,19,1,0,3,12,8,14,3,7,0,25,8,9,4,0,8,1,5,0,6,1,3,3,6,1,0,0,0,4,1,10,1,10,3,1,1,1,17,17,15,1,6,17,1,0,0,1,4,8,0,13,2,5,1,6,0,1,0,3,2,3,7,2,6,0,2,2,0,1,1,0,7,4,1,10,16,21,5,2,2,2,0,1,23,5,5,5,8,2,6,7,5,2,0,4,13,0,7,0,0,5,0,7,3,0,4,4,7,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,18,6,0,1,3,0,1,0,0,0,0,2,0,2,13,0,12,6,1,0,6,1,0,0,0,0,0,0,2,0,2,0,2,0,4,0,10,15,1,0,0,0,0,7,2,1,1,0,0,0,2,0,2,0,2,2,2,13,3,1,0,17,9,0,0,0,1,2,1,0,1,6,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,12,30,159,3,21,20,0,5,33,11,18,84,71,11,35,38,2,21,2,59,14,4,51,9,20,5,2,7,47,16,7,5,1,9,0,0,1,3,23,16,14,14,38,4,0,1,6,6,8,8,4,3,22,1,10,6,28,2,3,1,6,3,1,13,12,3,3,2,13,15,7,3,1,19,6,7,4,9,2,13,19,2,3,0,1,18,0,1,0,0,8,0,8,30,27,8,2,5,0,4,1,0,9,0,12,22,6,3,4,6,3,0,10,5,0,3,35,5,4,2,13,1,9,64,1,14,14,22,0,5,15,6,7,3,21,2,1,9,10,12,14,2,0,9,1,1,2,12,19,2,0,1,2,8,2,0,0,0,0,0,0,3,0,2,8,10,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,2,1,15,2,0,0,0,0,1,3,0,1,0,0,2,1,2,0,0,1,1,1,0,6,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,6,33,3,1,45,0,5,18,8,5,22,13,17,6,23,3,21,10,32,7,10,6,17,15,1,6,1,19,15,13,2,9,6,0,0,0,1,5,12,4,14,3,6,0,0,2,12,11,1,2,0,2,0,5,5,21,0,0,2,6,10,1,1,1,7,6,0,6,2,1,1,2,4,1,1,0,0,1,3,2,3,4,3,1,4,1,0,0,3,1,2,2,3,10,7,0,1,1,2,0,3,2,30,4,12,1,4,3,4,9,0,2,7,0,3,0,0,1,0,1,0,2,24,4,11,10,2,0,0,0,3,2,0,1,0,0,1,1,1,0,0,0,0,0,0,1,10,20,2,0,8,0,3,5,2,0,0,0,0,1,0,1,0,5,0,0,3,0,0,0,0,0,1,1,0,0,1,0,3,0,5,0,14,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,3,0,0,0,3,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,17,9,12,1,0,3,0,17,11,12,1,6,5,12,6,12,2,34,9,15,8,9,55,18,11,3,6,2,23,15,23,25,1,1,1,2,0,0,1,13,30,11,4,1,0,0,4,1,9,6,1,7,1,0,6,9,16,5,1,6,16,4,1,2,0,8,11,0,16,9,18,0,3,7,0,0,0,1,2,2,3,4,8,3,12,3,0,2,1,6,5,0,1,7,30,5,1,0,0,1,0,0,0,8,30,12,12,6,5,5,4,0,2,4,0,2,0,0,6,0,0,1,1,7,1,5,7,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,5,26,1,0,4,1,2,0,0,0,1,0,2,2,0,1,0,11,0,1,0,0,0,0,1,1,1,0,1,0,2,0,0,0,1,0,42,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,106,69,32,81,11,3,57,4,16,42,36,4,52,56,110,20,83,18,72,23,73,12,44,49,24,196,3,22,2,43,45,55,46,3,5,0,11,1,1,15,33,11,15,4,10,0,2,3,3,28,9,8,10,3,1,7,16,33,9,2,12,11,23,2,3,22,11,14,1,31,12,4,1,15,15,7,3,7,19,3,17,6,11,10,4,14,4,1,0,0,5,3,0,6,16,45,21,0,5,0,1,0,2,7,10,8,10,5,13,8,20,17,1,3,18,2,4,2,1,16,0,2,0,1,109,1,22,18,1,3,2,0,3,2,1,2,0,0,0,9,2,5,0,0,0,0,0,6,34,106,8,0,12,5,36,26,1,2,0,3,1,2,7,7,6,27,36,1,3,0,2,0,1,1,1,0,1,0,11,1,1,5,8,0,16,12,2,1,0,0,1,2,0,0,0,9,0,2,2,0,0,2,1,0,1,6,7,0,0,0,0,0,0,0,0,1,1,0,5,1,1,0,0,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,15,16,4,16,2,1,3,1,15,30,26,3,6,14,3,29,2,5,13,14,7,2,10,17,18,15,2,17,12,110,126,18,16,5,3,0,3,0,3,15,17,7,30,6,3,2,3,6,4,12,4,10,11,6,0,7,12,20,12,6,4,14,25,2,2,6,4,35,1,36,3,8,2,13,8,7,1,2,7,12,6,11,8,6,9,15,5,0,12,0,2,9,7,9,7,19,20,0,9,4,8,1,7,11,15,37,22,7,10,14,10,6,2,13,7,2,12,7,0,28,0,14,0,3,10,0,53,16,0,0,0,0,0,2,0,1,0,0,0,4,1,0,0,0,0,0,0,4,7,6,1,0,17,0,5,0,0,0,0,2,0,0,8,0,6,8,2,1,9,0,0,0,1,0,0,1,3,0,3,0,0,4,16,0,22,9,1,4,0,0,0,4,4,0,1,0,1,1,2,0,0,1,3,3,0,4,10,0,0,8,0,0,1,0,0,0,1,0,0,1,6,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,29,16,8,6,1,9,1,24,16,47,4,5,3,2,11,8,5,17,24,21,9,6,68,4,13,0,2,0,31,12,22,51,2,0,18,2,0,1,0,7,21,23,3,2,0,4,1,0,7,3,21,1,2,2,8,7,9,12,0,7,22,4,2,2,0,5,7,0,9,2,0,0,10,2,1,3,1,5,10,1,1,3,0,6,5,0,1,2,3,6,9,4,16,9,1,21,4,0,1,2,2,23,11,10,3,5,8,13,15,7,11,2,4,17,2,4,3,0,14,3,2,0,0,8,1,21,13,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,27,10,2,0,10,5,0,0,0,0,0,9,0,0,9,0,3,2,0,2,2,0,0,1,1,0,0,1,0,0,4,0,0,0,5,0,42,9,0,0,0,0,0,1,2,0,3,2,0,1,3,0,3,0,2,0,0,1,1,1,0,6,0,0,0,0,1,0,0,0,3,3,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",0,0,0,0,0,1,3,4,0,0,0,2,0,1,8,4,0,0,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,7,1,1,2,0,2,0,7,5,0,1,0,1,2,1,6,0,1,3,1,2,1,0,1,11,1,51,17,3,12,13,8,6,17,5,1,0,1,3,2,16,4,10,16,3,2,2,2,4,17,6,6,5,18,0,2,11,8,5,1,7,4,7,0,4,14,9,2,2,1,2,2,0,4,12,16,15,2,5,6,4,4,1,7,3,8,19,7,10,1,1,2,2,9,0,8,2,0,2,5,2,0,2,7,5,8,2,3,0,4,2,1,1,24,1,0,5,17,7,2,8,12,0,11,1,2,3,4,0,1,0,0,1,0,0,1,0,0,0,9,0,14,0,0,0,0,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,1,2,0,0,0,1,0,1,0,0,0,8,0,1,3,0,1,0,1,0,3,0,0,0,2,2,0,0,0,0,2,3,1,0,3,1,0,1,6,1,1,0,1,2,3,3,0,2,0,2,0,1,1,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",0,0,5,0,0,0,1,0,0,0,0,0,0,0,19,0,1,2,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,36,6,4,1,1,6,4,3,10,15,8,7,13,14,1,12,2,1,10,2,2,2,0,2,20,3,19,67,7,39,26,13,22,20,14,1,0,2,3,13,11,20,32,56,11,0,0,8,11,15,17,22,23,36,4,39,29,35,6,8,4,24,40,4,24,30,9,10,4,19,18,1,5,5,81,8,10,12,9,35,4,7,9,4,4,24,25,3,16,0,5,10,4,16,13,27,12,0,11,3,4,0,3,40,14,4,16,15,3,15,4,11,5,18,3,2,13,32,5,4,0,31,0,52,6,4,16,29,0,0,0,0,1,4,4,1,0,0,1,29,0,12,0,0,4,0,1,14,1,6,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,13,0,2,16,5,0,0,0,0,4,0,0,0,0,0,5,2,1,1,2,6,1,0,6,5,2,0,32,2,1,1,0,1,4,0,0,2,0,5,9,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,6,0,2,0,1,3,7,4,7,3,0,5,10,1,3,0,4,1,1,3,0,1,2,5,1,6,12,290,25,14,10,14,12,16,7,0,7,4,1,12,8,9,17,9,18,31,33,2,6,56,3,5,3,0,5,42,17,28,23,29,17,4,14,0,17,18,3,29,24,11,46,16,3,21,97,70,56,2,9,13,5,19,6,27,8,175,0,13,18,3,20,24,17,4,5,7,25,24,73,41,10,9,9,9,40,5,12,3,5,5,7,20,4,5,13,119,147,93,11,6,8,7,3,2,4,13,11,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,76,2,2,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,2,2,0,1,0,0,0,4,0,0,0,0,1,0,4,1,0,3,20,3,3,2,1,22,3,1,3,3,2,5,0,1,13,11,7,6,3,28,7,0,0,9,10,1,1,1,0,11,1,1,2,7,6,1,0,9,0,23,0,0,27,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",0,0,1,1,0,1,0,1,1,0,0,0,0,0,18,15,3,0,0,1,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,58,10,11,39,8,7,19,10,20,54,35,5,23,62,15,39,10,14,20,5,54,18,4,24,72,30,19,42,26,113,155,91,44,30,43,11,2,1,1,37,30,41,66,57,11,4,8,19,11,18,21,9,7,35,27,14,20,120,16,9,18,34,9,10,66,35,10,7,11,64,11,4,10,13,92,30,24,7,7,20,34,15,10,32,15,42,30,4,26,17,12,19,5,21,31,25,46,6,20,8,9,1,11,44,8,21,24,7,25,62,43,8,6,30,26,1,36,54,22,15,11,23,5,29,10,22,17,18,3,2,55,2,30,8,18,20,10,0,0,76,0,33,1,0,3,2,2,36,14,11,1,2,6,2,2,2,0,0,1,3,0,1,44,0,7,14,2,4,22,2,1,3,0,0,0,0,4,0,16,0,2,2,20,0,15,20,5,0,2,0,0,7,1,2,5,5,1,5,10,2,6,0,3,6,1,15,13,0,1,7,0,1,0,1,0,2,1,0,14,3,14,6,1,16,8,7,1,10,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,78,10,30,21,10,4,19,8,53,90,30,2,14,40,10,77,15,20,54,18,19,26,10,23,131,10,7,25,20,147,71,55,23,11,6,0,0,1,6,1,32,28,64,17,23,2,6,11,4,32,31,31,24,9,19,23,37,129,27,4,11,14,52,16,4,12,29,44,2,25,37,9,17,41,17,5,5,5,6,20,6,10,28,20,8,14,15,2,7,0,9,27,12,22,71,47,47,5,10,5,5,1,13,17,42,14,110,16,17,63,40,11,0,35,45,0,16,3,12,169,3,9,3,12,14,4,33,35,1,0,0,0,1,4,1,4,0,0,0,25,0,9,0,0,1,0,0,8,12,11,1,0,9,8,5,0,0,0,0,7,0,0,39,0,14,45,0,6,36,0,3,4,3,0,0,1,5,2,17,1,16,10,38,1,23,11,5,0,1,1,0,4,0,5,1,1,1,11,1,2,2,0,5,2,0,8,15,0,4,12,4,2,0,1,0,2,2,0,11,6,4,7,0,12,2,3,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,51,11,11,6,7,2,11,7,51,23,36,0,15,24,4,30,7,16,29,9,13,3,2,27,16,6,4,16,7,92,50,29,45,6,5,0,2,3,3,3,15,18,48,9,12,14,2,20,4,27,4,27,6,7,2,26,41,37,29,4,10,21,25,1,2,3,7,15,2,68,21,0,4,45,17,10,14,7,5,13,4,7,26,12,20,16,5,1,4,2,7,17,12,10,40,46,61,1,22,1,0,1,12,12,10,9,56,9,18,40,12,24,1,18,28,1,3,4,7,25,0,15,4,4,6,2,28,34,0,0,2,0,3,2,1,2,0,0,1,15,1,2,0,0,0,0,0,14,5,6,2,0,3,7,1,2,0,0,0,11,0,1,24,2,5,19,13,3,19,1,0,2,2,0,0,1,8,0,10,0,6,8,34,2,11,17,1,1,1,2,1,4,0,5,0,7,2,2,6,1,4,5,12,2,6,12,22,1,0,9,3,0,1,0,2,0,3,2,13,6,4,6,1,3,6,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
